Customer_ID,Age,Gender,Region,Membership_Level,Tenure_Months,Monthly_Income_JD,Monthly_Spend_JD,Total_Orders,Average_Order_Value_JD,Days_Since_Last_Purchase,Website_Visits_Last_30_Days,Email_Engagement_Rate,Discount_Usage_Rate,Satisfaction_Score,Support_Tickets_Last_6_Months,Complaint_Flag,Last_Campaign_Response,Payment_Method,Churn
C00359,37,Female,Zarqa,Basic,50,2027.59,94.98,22,186.35,37,18,0.474,0.798,3,5,1,1,Card,0
C00421,64,Male,Amman,Basic,11,2249.17,68.36,5,98.38,20,12,0.377,0.547,3,1,0,0,Cash,0
C00517,37,Female,Amman,Silver,2,1288.12,81.02,4,34.7,81,13,0.437,0.217,3,0,0,0,Digital Wallet,1
C01139,43,Male,Amman,Basic,22,1389.85,53.9,8,157.78,73,11,0.797,0.347,3,1,0,1,Cash,0
C00052,21,Male,Zarqa,Gold,43,1572.38,177.37,25,277.39,59,11,0.241,0.725,2,4,1,0,Digital Wallet,1
C00573,23,Female,Amman,Silver,59,988.33,89.93,20,272.07,2,15,0.478,0.183,3,4,1,0,Card,0
C01018,70,Male,Amman,Basic,59,2126.05,100.61,28,237.0,87,27,0.605,0.55,3,3,1,1,Card,0
C01175,66,Male,Balqa,Basic,13,2129.29,148.67,4,500.0,19,10,0.29,0.423,4,2,0,0,Bank Transfer,1
C01173,42,Female,Amman,Basic,10,824.14,58.9,12,41.82,92,10,0.354,0.817,2,1,1,0,Digital Wallet,1
C01180,43,Female,Zarqa,Silver,25,1552.6,304.05,14,465.39,30,19,0.407,0.446,4,1,0,1,Card,0
C00229,50,Male,Amman,Silver,49,1917.11,154.42,26,267.01,44,13,0.179,0.588,4,2,0,1,Bank Transfer,0
C00486,49,Female,Zarqa,Gold,39,1501.52,263.39,19,500.0,181,23,0.165,0.484,4,4,1,0,Card,1
C01056,48,Male,Amman,Basic,17,1843.36,183.54,18,147.27,43,11,0.861,0.873,3,4,1,1,Digital Wallet,1
C00139,49,Female,Amman,Gold,82,2592.86,189.68,30,392.36,7,14,0.415,0.609,3,1,0,1,Card,0
C00082,44,Female,Irbid,Silver,54,1857.82,114.71,19,305.72,55,16,0.668,0.42,5,0,0,0,Cash,0
C00928,54,Female,Irbid,Silver,37,1666.92,201.94,14,479.31,5,8,0.183,0.488,4,3,1,0,Digital Wallet,0
C00054,56,Female,Amman,Basic,18,2129.73,180.52,7,253.89,16,10,0.329,0.668,3,3,1,1,Digital Wallet,0
C00412,44,Female,Other,Basic,22,1848.47,257.14,15,301.16,33,16,0.388,0.674,3,1,0,1,Digital Wallet,0
C00844,67,Male,Amman,Basic,53,1977.37,253.77,17,500.0,21,23,0.506,0.139,4,1,0,1,Card,0
C00884,43,Female,Amman,Gold,33,1535.5,239.0,25,318.58,34,16,0.561,0.708,4,1,0,1,Card,0
C00616,43,Male,Zarqa,Basic,13,1720.01,218.18,10,302.48,50,13,0.357,0.081,4,1,0,0,Digital Wallet,1
C00921,51,Female,Zarqa,Basic,78,1713.95,143.49,37,278.04,125,11,0.345,0.278,4,1,0,0,Cash,1
C00302,18,Female,Balqa,Gold,4,1386.71,144.55,1,500.0,65,14,0.846,0.738,3,1,0,1,Digital Wallet,0
C00632,37,Female,Amman,Gold,16,1815.67,136.41,10,214.11,90,19,0.482,0.56,4,0,0,0,Digital Wallet,0
C00990,33,Male,Amman,Gold,59,1716.24,152.56,13,500.0,2,11,0.541,0.174,4,2,0,1,Cash,0
C00128,48,Male,Amman,Silver,14,1663.74,100.39,4,399.32,52,19,0.46,0.198,4,3,1,1,Bank Transfer,0
C00838,32,Male,Amman,Platinum,12,1628.8,207.83,4,500.0,9,10,0.388,0.347,5,1,0,0,Card,0
C00410,51,Male,Amman,Basic,12,1971.91,86.7,8,135.05,6,12,0.09,0.47,4,0,0,0,Card,1
C00186,61,Male,Zarqa,Silver,29,2095.6,137.92,15,329.56,3,14,0.287,0.79,3,2,0,1,Card,0
C00374,44,Male,Amman,Gold,10,984.3,346.66,9,363.98,102,13,0.396,0.499,4,4,1,1,Cash,0
C00858,22,Male,Amman,Gold,8,1283.86,438.99,14,250.32,1,25,0.633,0.611,3,5,1,1,Digital Wallet,0
C00892,63,Female,Amman,Basic,25,2615.75,353.19,16,500.0,33,18,0.36,0.237,3,2,0,1,Card,0
C00624,27,Male,Amman,Silver,26,1647.94,180.52,7,500.0,17,15,0.363,0.268,3,1,0,0,Card,0
C00093,21,Female,Zarqa,Basic,19,574.64,221.54,11,363.06,26,26,0.677,0.379,3,1,0,0,Digital Wallet,0
C00175,35,Female,Irbid,Gold,14,1792.625,368.91,11,409.71,19,17,0.66,0.168,4,1,0,1,Cash,0
C00100,20,Female,Amman,Basic,40,1353.71,98.15,13,356.2,15,16,0.257,0.39,4,0,0,0,Digital Wallet,0
C00687,54,Male,Amman,Basic,26,2069.11,111.33,12,240.18,22,15,0.318,0.687,2,1,0,1,Bank Transfer,0
C00243,32,Female,Amman,Silver,15,1323.08,286.31,16,246.72,12,19,0.451,0.643,3,3,1,1,Card,1
C00088,51,Female,Amman,Silver,27,2866.32,121.58,13,239.35,25,14,0.29,0.288,4,2,0,0,Cash,0
C00502,37,Female,Other,Silver,15,2416.48,207.44,6,461.26,37,12,0.537,0.107,3,1,0,0,Digital Wallet,0
C00559,48,Female,Amman,Platinum,39,2112.5,226.33,27,286.58,28,19,0.197,0.493,3,3,1,0,Bank Transfer,0
C00408,63,Male,Zarqa,Silver,32,1406.25,184.48,16,362.95,98,14,0.381,0.355,3,1,0,0,Card,0
C01191,43,Male,Amman,Gold,24,2263.79,140.8,14,265.71,20,17,0.489,0.475,4,0,0,0,Card,0
C00273,31,Male,Irbid,Silver,11,2324.61,1800.0,6,500.0,56,20,0.739,0.446,3,2,0,1,Cash,0
C00071,69,Female,Amman,Gold,11,2756.33,214.79,9,276.36,3,9,0.386,0.551,4,4,1,0,Card,0
C01130,55,Female,Zarqa,Gold,37,1667.31,235.66,18,437.13,20,15,0.281,0.089,3,2,0,0,Digital Wallet,0
C00679,35,Male,Balqa,Gold,10,1984.56,219.48,8,253.89,8,17,0.521,0.368,4,1,0,0,Digital Wallet,0
C00978,66,Male,Irbid,Basic,26,2737.49,280.91,10,500.0,3,19,0.455,0.896,3,1,0,0,Card,0
C00409,44,Male,Irbid,Gold,22,2836.03,188.63,12,296.21,32,16,0.625,0.527,3,2,0,1,Bank Transfer,0
C00065,52,Male,Irbid,Silver,16,581.71,127.41,7,211.42,5,16,0.37,0.934,4,0,0,0,Card,0
C00233,35,Male,Amman,Basic,18,1055.44,73.04,9,143.02,17,15,0.089,0.775,4,0,0,0,Card,0
C00586,29,Male,Irbid,Silver,29,1694.4,143.14,17,195.58,0,16,0.375,0.825,3,0,0,1,Card,0
C00266,32,Male,Zarqa,Silver,40,990.11,136.8,12,424.85,5,13,0.416,0.468,3,2,0,0,Card,1
C00156,35,Female,Amman,Basic,8,730.59,158.04,3,289.52,51,15,0.51,0.44,4,3,1,1,Digital Wallet,0
C01174,41,Male,Irbid,Silver,32,1996.16,150.45,11,459.74,9,19,0.194,0.513,4,2,0,0,Card,0
C00215,59,Male,Amman,Silver,34,2246.75,132.39,13,338.07,2,14,0.388,0.379,3,1,0,0,Bank Transfer,0
C00470,55,Male,Zarqa,Gold,5,2824.88,241.55,7,204.43,16,17,0.737,0.239,2,2,1,0,Digital Wallet,1
C00334,43,Female,Other,Platinum,15,2643.46,375.26,7,500.0,51,17,0.503,0.118,4,1,0,1,Card,0
C00195,41,Female,Irbid,Silver,37,1967.18,190.81,13,500.0,19,15,0.14,0.209,3,2,0,0,Digital Wallet,0
C00381,66,Female,Amman,Platinum,26,2559.88,220.56,21,236.18,29,16,0.726,0.178,3,4,1,1,Bank Transfer,0
C00758,23,Female,Amman,Gold,42,974.49,158.26,14,405.59,40,8,0.503,0.515,4,3,1,0,Card,0
C00493,67,Female,Zarqa,Basic,70,1559.03,154.68,31,411.28,217,14,0.259,0.276,3,1,0,0,Bank Transfer,0
C00927,54,Male,Amman,Platinum,84,1792.625,309.33,38,500.0,100,20,0.494,0.417,3,3,1,0,Card,1
C00204,19,Female,Amman,Basic,18,1674.46,160.2,12,210.32,27,21,0.483,0.652,4,1,0,1,Card,0
C00350,68,Female,Zarqa,Basic,12,2770.27,168.47,5,349.76,90,18,0.334,0.933,5,0,0,0,Cash,0
C00664,27,Female,Other,Gold,27,715.61,167.39,18,279.36,56,15,0.427,0.642,4,0,0,0,Digital Wallet,0
C01096,37,Female,Amman,Platinum,24,2171.76,232.82,20,289.07,8,18,0.647,0.269,4,1,0,1,Card,0
C00289,39,Male,Amman,Platinum,16,2671.2,244.19,11,443.48,11,14,0.294,0.799,5,0,0,0,Card,0
C01157,61,Female,Zarqa,Silver,58,1792.625,211.02,24,463.19,10,10,0.458,0.285,2,1,1,1,Digital Wallet,0
C01141,43,Male,Amman,Silver,34,1021.34,158.69,12,372.13,59,20,0.269,0.454,4,1,0,1,Card,0
C00325,54,Female,Amman,Basic,61,1867.11,310.03,24,500.0,31,18,0.62,0.235,4,1,0,0,Cash,0
C00504,38,Male,Amman,Basic,33,2225.28,135.23,14,273.44,51,19,0.22,0.615,4,1,0,0,Digital Wallet,0
C00114,34,Male,Other,Silver,31,1580.12,143.44,15,306.1,12,14,0.097,0.082,4,0,0,0,Card,0
C00457,49,Female,Zarqa,Basic,27,1448.08,162.77,8,500.0,2,12,0.492,0.432,2,4,1,0,Digital Wallet,1
C00078,50,Female,Irbid,Basic,46,2114.83,421.74,33,500.0,100,17,0.283,0.342,3,1,0,0,Digital Wallet,1
C00164,60,Female,Amman,Basic,24,1053.01,435.56,18,500.0,54,23,0.645,0.459,3,4,1,1,Card,1
C00363,62,Male,Amman,Silver,9,1569.04,102.63,4,170.62,61,13,0.154,0.568,5,0,0,1,Card,0
C00908,32,Male,Amman,Basic,18,1033.75,55.35,13,64.26,29,9,0.45,0.524,4,2,0,0,Digital Wallet,0
C01055,58,Male,Balqa,Platinum,43,3027.03,378.65,24,500.0,3,19,0.319,0.1,5,0,0,1,Cash,0
C00537,64,Male,Balqa,Basic,23,2475.1,217.02,11,365.16,2,16,0.355,0.179,4,1,0,1,Bank Transfer,0
C01183,35,Male,Amman,Silver,80,1532.41,180.52,41,323.04,18,12,0.214,0.281,5,2,0,0,Card,0
C00068,45,Female,Irbid,Gold,28,1373.68,212.64,9,500.0,57,15,0.159,0.636,4,1,0,0,Digital Wallet,0
C01198,60,Male,Zarqa,Silver,33,1362.67,79.29,6,404.86,15,14,0.188,0.662,3,2,0,0,Card,0
